처방아이디,처방한글명,처방한자명,출전,출처,페이지,증상한글명,증상한자명,일반인설명,약재한글명,약재한자명,약재이명,약재타입,수치법,약용부위,귀경,성,미,독성,분류,과명,용량,단위
FO00700289,인삼순기산,人蔘順氣散,局方,肝系內科學,909,,,,후박,厚朴,濃朴|淡伯|大厚朴|烈朴|油朴|紫油朴|紫厚朴|赤朴|重皮|川朴|川厚朴|川厚樸|厚樸|厚朴皮|厚皮,M,,수피(樹皮),脾|胃|肺|大腸,溫,苦|辛,,芳香化濕藥,Magnoliaceae,3.75,g
FO00700289,인삼순기산,人蔘順氣散,局方,肝系內科學,909,,,,길경,桔梗,梗草|苦梗|苦莄|苦桔梗|吉更|吉莄|桔更|桔莄|桔梗根|桔便|吉祥杵|南桔梗|盧茹|都乙羅叱|道乙阿叱|犁如|木便|房圖|方圖|白藥|符蔰|紛桔梗|芽桔梗|利如|薺苨|秋桔梗|土人參,M,,뿌리(根),肝,平,苦|辛,,淸化熱痰藥,Campanulaceae,3.75,g
FO00700289,인삼순기산,人蔘順氣散,局方,肝系內科學,909,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,3.75,g
FO00700289,인삼순기산,人蔘順氣散,局方,肝系內科學,909,,,,갈근,葛根,幹葛|葛|葛藤根|葛麻藤|葛麻茹|葛粉|葛子|葛子根|葛條根|甘葛|甘葛根|乾葛|乾戈|鷄齊根|戈根|鹿藿|鹿豆|鹿豆忠|白葛|白粉葛|粉葛|粉葛根|粉合|柴葛根|野葛根|野扁葛|紫葛根|田葛藤|甛葛|絺綌草|海州葛根|黃葛根|黃葛藤|黃葛藤根|黃莖藤|黃斤|黃芹,M,,주피를 제거한 근(根)(주피를 제거한 근(根)),脾|胃,凉,甘|辛,,發散風熱藥,Leguminosae,2.812,g
FO00700289,인삼순기산,人蔘順氣散,局方,肝系內科學,909,,,,인삼,人蔘,揀參|高麗蔘|鬼蓋|金井玉蘭|大人蔘|獨勝|羅參|潞州人蔘|白物|白修蔘|百濟蔘|白條蔘|蔘|上黨蔘|上黨人蔘|生曬參|新羅人蔘|羊角蔘|玉精|遼東蔘|遼蔘|園參|人微|人參|人參|仁蔘|人祥|人身|人精|人衡|紫團蔘|全鬚生曬參|地精|淸河人蔘|皺面丹|皺面還丹|土精|品蔘|孩兒參|海腴|血蔘|黃蔘|黃石,M,,뿌리(根),脾|肺|心,微溫,甘|微苦,,補氣藥,Araliaceae,1.875,g
FO00700289,인삼순기산,人蔘順氣散,局方,肝系內科學,909,,,,건강,乾薑,干薑|幹薑|幹生薑|乾干|乾姜|乾鶩|乾生薑|均薑|老干|綿薑|白薑|白乾薑|川乾薑|泡薑,M,,뿌리줄기(根莖),脾|胃|肺,熱,辛,,溫裏藥,Zingiberaceae,1.875,g
FO00700289,인삼순기산,人蔘順氣散,局方,肝系內科學,909,,,,생강,生薑,干|薑根|鉤妝指|老生薑|頭生薑|面薑|母薑|母薑|母生薑|百辣雲|生姜|生羌|生薑母|鮮薑|鮮生薑|宿薑|宿薑|宿生薑|御濕菜|炎凉小子|因地辛|子薑|紫薑|陳生薑|菜薑|川薑|川百薑,M,,뿌리줄기(根莖),肺|脾|胃,微溫,辛,,發散風寒藥,Zingiberaceae,3,개
FO00700289,인삼순기산,人蔘順氣散,局方,肝系內科學,909,,,,대조,大棗,乾赤棗|乾棗|鷄心|鷄心棗|桂棗|灌棗|膠棗|南棗|丹棗|棠棗|大北棗|大棗|大棗肉|東棗|轆棗|美棗|搏落酥|白棗|北棗|肥棗|召|氏棗|羊角|良棗|牛頭|棯棗|紫棗|棗|棗膏|棗肉|棗脯|天蒸棗|靑州棗|墟棗|壺|紅棗,M,,과실(果實),脾|胃,溫,甘,,補氣藥,Rhamnaceae,2,개
FO00700290,인삼양영탕,人蔘養營湯,局方,肝系內科學,909,,,,인삼,人蔘,揀參|高麗蔘|鬼蓋|金井玉蘭|大人蔘|獨勝|羅參|潞州人蔘|白物|白修蔘|百濟蔘|白條蔘|蔘|上黨蔘|上黨人蔘|生曬參|新羅人蔘|羊角蔘|玉精|遼東蔘|遼蔘|園參|人微|人參|人參|仁蔘|人祥|人身|人精|人衡|紫團蔘|全鬚生曬參|地精|淸河人蔘|皺面丹|皺面還丹|土精|品蔘|孩兒參|海腴|血蔘|黃蔘|黃石,M,,뿌리(根),脾|肺|心,微溫,甘|微苦,,補氣藥,Araliaceae,3.75,g
FO00700290,인삼양영탕,人蔘養營湯,局方,肝系內科學,909,,,,진피,陳皮,柑子皮|柑皮|苦枥皮|苦榴皮|苦樹皮|廣柑皮|廣橘皮|廣陳皮|廣皮|貴老|橘子皮|橘皮|芩皮|攀槻皮|白樳木皮|樊槻皮|蜡樹皮|細辛木皮|新會柑皮|新會皮|梣槻皮|樳木皮|梣皮|若理木皮|浙陳皮|陳柑皮|陳廣皮|陳橘皮|秦白皮|陣皮|川橘皮|紅皮|黃橘皮,M,,과피(果皮),脾|肺,溫,辛|苦,,理氣藥,Rutaceae,3.75,g
FO00700290,인삼양영탕,人蔘養營湯,局方,肝系內科學,909,,,,황기,黃芪,甘板麻|芰草|嫩黃耆|嫩黃芪|戴紛|戴糝|戴椹|獨椹|綿耆|綿芪|綿黃耆|綿黃芪|木耆|百本|百藥綿|北芪|艾草|王孫|箭芪|箭黃芪|蜀脂|妒婦|憲州黃耆|黃|黃耆,M,蜜炙,뿌리(根),肺|脾,溫,甘,,補氣藥,Leguminosae,3.75,g
FO00700290,인삼양영탕,人蔘養營湯,局方,肝系內科學,909,,,,계심,桂心,肉桂心,M,,,,,,,,,3.75,g
FO00700290,인삼양영탕,人蔘養營湯,局方,肝系內科學,909,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,3.75,g
FO00700290,인삼양영탕,人蔘養營湯,局方,肝系內科學,909,,,,백출,白朮,乞力伽|鷄腿朮|貢朮|廣朮|狗頭朮|金錢朮|大白朮|臺白朮|臺朮|冬白朮|冬朮|馬薊|木朮|苗朮|白大壽|峰貢朮|桴薊|糞朮|沙邑條根|削朮|山薑|山芥|山薊|山連|山精|象朮|雪白朮|野朮|楊桴|楊桴薊|楊抱|楊枹薊|吳白朮|吳朮|于潛白朮|于潛朮|芋朮|雲頭朮|蕓白朮|雲白朮|雲片白朮|浙朮|種朮|天薊|天生朮|天蘇|朮|台白朮|片白術|片白朮|片朮|抱薊|豊慶朮|杭朮|歙朮,M,,뿌리줄기(根莖),脾|胃,溫,苦|甘,,補氣藥,Compositae,3.75,g
FO00700290,인삼양영탕,人蔘養營湯,局方,肝系內科學,909,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,炙,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,3.75,g
FO00700290,인삼양영탕,人蔘養營湯,局方,肝系內科學,909,,,,작약,芍藥,金芍藥|白芍|白芍藥|芍藥,M,酒洗,뿌리(根),肝|脾,微寒,苦|酸,,補血藥,Ranunculaceae,5.625,g
FO00700290,인삼양영탕,人蔘養營湯,局方,肝系內科學,909,,,,숙지황,熟地黃,大熟地|大懷熟|大懷熟|熟乾地黃|熟地|熟芐|懷慶熟地,M,,뿌리줄기(根莖),肝|腎,微溫,甘,,補血藥,Scrophulariaceae,2.812,g
FO00700290,인삼양영탕,人蔘養營湯,局方,肝系內科學,909,,,,오미자,五味子,遼五味子|菋|北味|北五味|北五味子|嗽神|五味|遼五味|六亭劑|荎藸|玄及|紅內藤|會及,M,,과실(果實),肺|心|腎,溫,酸|甘,,澁精縮尿止帶藥,Magnoliaceae,2.812,g
FO00700290,인삼양영탕,人蔘養營湯,局方,肝系內科學,909,,,,복령,茯苓,更生|金翁|萬靈精|萬苓精|白茯|白伏苓|白服笭|白茯岺|白茯怜|白茯笭|白茯苓|白雲苓|伏菟|茯菟|伏靈|伏苓|服令|茯笭|茯蕶|伏兎|不死面|雪腴|松苓|松木薯|松薯|松腴|云苓|雲苓|子苓,M,,균핵(菌核)|적복령을 절편한 다음 백색부분(적복령을 절편한 다음 백색부분),心|心|肺|肺|脾|脾|腎|腎,平,甘|淡|甘|淡,,利水退腫藥,Polyporaceae,2.812,g
FO00700290,인삼양영탕,人蔘養營湯,局方,肝系內科學,909,,,,원지,遠志,苦葽|苦遠志|關遠志|棘菀|蕀蒬|細草|小鷄眼|小鷄腿|小草|䒕草|阿只草|餘糧|葽|葽繞|遠䓌|遠志根|淸遠志,M,,뿌리(根),肺|心|腎,微溫,苦|辛,,安神藥,Polygalaceae,1.875,g
FO00700290,인삼양영탕,人蔘養營湯,局方,肝系內科學,909,,,,생강,生薑,干|薑根|鉤妝指|老生薑|頭生薑|面薑|母薑|母薑|母生薑|百辣雲|生姜|生羌|生薑母|鮮薑|鮮生薑|宿薑|宿薑|宿生薑|御濕菜|炎凉小子|因地辛|子薑|紫薑|陳生薑|菜薑|川薑|川百薑,M,,뿌리줄기(根莖),肺|脾|胃,微溫,辛,,發散風寒藥,Zingiberaceae,3,개
FO00700290,인삼양영탕,人蔘養營湯,局方,肝系內科學,909,,,,대조,大棗,乾赤棗|乾棗|鷄心|鷄心棗|桂棗|灌棗|膠棗|南棗|丹棗|棠棗|大北棗|大棗|大棗肉|東棗|轆棗|美棗|搏落酥|白棗|北棗|肥棗|召|氏棗|羊角|良棗|牛頭|棯棗|紫棗|棗|棗膏|棗肉|棗脯|天蒸棗|靑州棗|墟棗|壺|紅棗,M,,과실(果實),脾|胃,溫,甘,,補氣藥,Rhamnaceae,2,개
FO00700291,인삼양영환,人蔘養榮丸,太平惠民和劑局方,肝系內科學,909,,,,인삼,人蔘,揀參|高麗蔘|鬼蓋|金井玉蘭|大人蔘|獨勝|羅參|潞州人蔘|白物|白修蔘|百濟蔘|白條蔘|蔘|上黨蔘|上黨人蔘|生曬參|新羅人蔘|羊角蔘|玉精|遼東蔘|遼蔘|園參|人微|人參|人參|仁蔘|人祥|人身|人精|人衡|紫團蔘|全鬚生曬參|地精|淸河人蔘|皺面丹|皺面還丹|土精|品蔘|孩兒參|海腴|血蔘|黃蔘|黃石,M,,뿌리(根),脾|肺|心,微溫,甘|微苦,,補氣藥,Araliaceae,37.5,g
FO00700291,인삼양영환,人蔘養榮丸,太平惠民和劑局方,肝系內科學,909,,,,백출,白朮,乞力伽|鷄腿朮|貢朮|廣朮|狗頭朮|金錢朮|大白朮|臺白朮|臺朮|冬白朮|冬朮|馬薊|木朮|苗朮|白大壽|峰貢朮|桴薊|糞朮|沙邑條根|削朮|山薑|山芥|山薊|山連|山精|象朮|雪白朮|野朮|楊桴|楊桴薊|楊抱|楊枹薊|吳白朮|吳朮|于潛白朮|于潛朮|芋朮|雲頭朮|蕓白朮|雲白朮|雲片白朮|浙朮|種朮|天薊|天生朮|天蘇|朮|台白朮|片白術|片白朮|片朮|抱薊|豊慶朮|杭朮|歙朮,M,,뿌리줄기(根莖),脾|胃,溫,苦|甘,,補氣藥,Compositae,37.5,g
FO00700291,인삼양영환,人蔘養榮丸,太平惠民和劑局方,肝系內科學,909,,,,황기,黃芪,甘板麻|芰草|嫩黃耆|嫩黃芪|戴紛|戴糝|戴椹|獨椹|綿耆|綿芪|綿黃耆|綿黃芪|木耆|百本|百藥綿|北芪|艾草|王孫|箭芪|箭黃芪|蜀脂|妒婦|憲州黃耆|黃|黃耆,M,蜜炙,뿌리(根),肺|脾,溫,甘,,補氣藥,Leguminosae,37.5,g
FO00700291,인삼양영환,人蔘養榮丸,太平惠民和劑局方,肝系內科學,909,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,炙,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,37.5,g
FO00700291,인삼양영환,人蔘養榮丸,太平惠民和劑局方,肝系內科學,909,,,,진피,陳皮,柑子皮|柑皮|苦枥皮|苦榴皮|苦樹皮|廣柑皮|廣橘皮|廣陳皮|廣皮|貴老|橘子皮|橘皮|芩皮|攀槻皮|白樳木皮|樊槻皮|蜡樹皮|細辛木皮|新會柑皮|新會皮|梣槻皮|樳木皮|梣皮|若理木皮|浙陳皮|陳柑皮|陳廣皮|陳橘皮|秦白皮|陣皮|川橘皮|紅皮|黃橘皮,M,,과피(果皮),脾|肺,溫,辛|苦,,理氣藥,Rutaceae,37.5,g
FO00700291,인삼양영환,人蔘養榮丸,太平惠民和劑局方,肝系內科學,909,,,,계심,桂心,肉桂心,M,,,,,,,,,37.5,g
FO00700291,인삼양영환,人蔘養榮丸,太平惠民和劑局方,肝系內科學,909,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,37.5,g
FO00700291,인삼양영환,人蔘養榮丸,太平惠民和劑局方,肝系內科學,909,,,,숙지황,熟地黃,大熟地|大懷熟|大懷熟|熟乾地黃|熟地|熟芐|懷慶熟地,M,,뿌리줄기(根莖),肝|腎,微溫,甘,,補血藥,Scrophulariaceae,26.25,g
FO00700291,인삼양영환,人蔘養榮丸,太平惠民和劑局方,肝系內科學,909,,,,오미자,五味子,遼五味子|菋|北味|北五味|北五味子|嗽神|五味|遼五味|六亭劑|荎藸|玄及|紅內藤|會及,M,,과실(果實),肺|心|腎,溫,酸|甘,,澁精縮尿止帶藥,Magnoliaceae,26.25,g
FO00700291,인삼양영환,人蔘養榮丸,太平惠民和劑局方,肝系內科學,909,,,,복령,茯苓,更生|金翁|萬靈精|萬苓精|白茯|白伏苓|白服笭|白茯岺|白茯怜|白茯笭|白茯苓|白雲苓|伏菟|茯菟|伏靈|伏苓|服令|茯笭|茯蕶|伏兎|不死面|雪腴|松苓|松木薯|松薯|松腴|云苓|雲苓|子苓,M,,균핵(菌核)|적복령을 절편한 다음 백색부분(적복령을 절편한 다음 백색부분),心|心|肺|肺|脾|脾|腎|腎,平,甘|淡|甘|淡,,利水退腫藥,Polyporaceae,26.25,g
FO00700291,인삼양영환,人蔘養榮丸,太平惠民和劑局方,肝系內科學,909,,,,원지,遠志,苦葽|苦遠志|關遠志|棘菀|蕀蒬|細草|小鷄眼|小鷄腿|小草|䒕草|阿只草|餘糧|葽|葽繞|遠䓌|遠志根|淸遠志,M,,뿌리(根),肺|心|腎,微溫,苦|辛,,安神藥,Polygalaceae,18.75,g
FO00700291,인삼양영환,人蔘養榮丸,太平惠民和劑局方,肝系內科學,909,,,,작약,芍藥,金芍藥|白芍|白芍藥|芍藥,M,,뿌리(根),肝|脾,微寒,苦|酸,,補血藥,Ranunculaceae,56.25,g
FO00700291,인삼양영환,人蔘養榮丸,太平惠民和劑局方,肝系內科學,909,,,,생강,生薑,干|薑根|鉤妝指|老生薑|頭生薑|面薑|母薑|母薑|母生薑|百辣雲|生姜|生羌|生薑母|鮮薑|鮮生薑|宿薑|宿薑|宿生薑|御濕菜|炎凉小子|因地辛|子薑|紫薑|陳生薑|菜薑|川薑|川百薑,M,,뿌리줄기(根莖),肺|脾|胃,微溫,辛,,發散風寒藥,Zingiberaceae,37.5,g
FO00700291,인삼양영환,人蔘養榮丸,太平惠民和劑局方,肝系內科學,909,,,,대조,大棗,乾赤棗|乾棗|鷄心|鷄心棗|桂棗|灌棗|膠棗|南棗|丹棗|棠棗|大北棗|大棗|大棗肉|東棗|轆棗|美棗|搏落酥|白棗|北棗|肥棗|召|氏棗|羊角|良棗|牛頭|棯棗|紫棗|棗|棗膏|棗肉|棗脯|天蒸棗|靑州棗|墟棗|壺|紅棗,M,,과실(果實),脾|胃,溫,甘,,補氣藥,Rhamnaceae,56.25,g
FO00700292,인삼익기탕,人蔘益氣湯,東垣,肝系內科學,909,,,,황기,黃芪,甘板麻|芰草|嫩黃耆|嫩黃芪|戴紛|戴糝|戴椹|獨椹|綿耆|綿芪|綿黃耆|綿黃芪|木耆|百本|百藥綿|北芪|艾草|王孫|箭芪|箭黃芪|蜀脂|妒婦|憲州黃耆|黃|黃耆,M,,뿌리(根),肺|脾,溫,甘,,補氣藥,Leguminosae,7.5,g
FO00700292,인삼익기탕,人蔘益氣湯,東垣,肝系內科學,909,,,,인삼,人蔘,揀參|高麗蔘|鬼蓋|金井玉蘭|大人蔘|獨勝|羅參|潞州人蔘|白物|白修蔘|百濟蔘|白條蔘|蔘|上黨蔘|上黨人蔘|生曬參|新羅人蔘|羊角蔘|玉精|遼東蔘|遼蔘|園參|人微|人參|人參|仁蔘|人祥|人身|人精|人衡|紫團蔘|全鬚生曬參|地精|淸河人蔘|皺面丹|皺面還丹|土精|品蔘|孩兒參|海腴|血蔘|黃蔘|黃石,M,,뿌리(根),脾|肺|心,微溫,甘|微苦,,補氣藥,Araliaceae,5.625,g
FO00700292,인삼익기탕,人蔘益氣湯,東垣,肝系內科學,909,,,,생감초,生甘草,,M,,,,,,,,,5.625,g
FO00700292,인삼익기탕,人蔘益氣湯,東垣,肝系內科學,909,,,,작약,芍藥,金芍藥|白芍|白芍藥|芍藥,M,,뿌리(根),肝|脾,微寒,苦|酸,,補血藥,Ranunculaceae,2.625,g
FO00700292,인삼익기탕,人蔘益氣湯,東垣,肝系內科學,909,,,,시호,柴胡,南柴胡|北柴胡|北胡|細柴胡|紫荊關柴胡|茈胡|才胡|地熏|津柴胡|川柴胡|鐵苗柴胡|秋柴胡|春柴胡|漢柴胡,M,,뿌리(根),肝|膽,微寒,苦,,發散風熱藥,Umbelliferae,2.25,g
FO00700292,인삼익기탕,人蔘益氣湯,東垣,肝系內科學,909,,,,승마,升麻,鷄骨升麻|苦龍芽菜|鬼臉升麻|鬼眼升麻|綠色升麻|綠升麻|達呼爾升麻|收靡|龍眼根|周麻|周升麻|地龍芽|川升麻|雉麻|花升麻|黑升麻,M,,뿌리줄기(根莖),肺|脾|胃|大腸,微寒,辛|微甘,,發散風熱藥,Ranunculaceae,1.875,g
FO00700292,인삼익기탕,人蔘益氣湯,東垣,肝系內科學,909,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,炙,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,1.875,g
FO00700292,인삼익기탕,人蔘益氣湯,東垣,肝系內科學,909,,,,오미자,五味子,遼五味子|菋|北味|北五味|北五味子|嗽神|五味|遼五味|六亭劑|荎藸|玄及|紅內藤|會及,M,,과실(果實),肺|心|腎,溫,酸|甘,,澁精縮尿止帶藥,Magnoliaceae,30,개
FO00700293,인삼청진환,人蔘淸鎭丸,證治準繩,肝系內科學,909,,,,인삼,人蔘,揀參|高麗蔘|鬼蓋|金井玉蘭|大人蔘|獨勝|羅參|潞州人蔘|白物|白修蔘|百濟蔘|白條蔘|蔘|上黨蔘|上黨人蔘|生曬參|新羅人蔘|羊角蔘|玉精|遼東蔘|遼蔘|園參|人微|人參|人參|仁蔘|人祥|人身|人精|人衡|紫團蔘|全鬚生曬參|地精|淸河人蔘|皺面丹|皺面還丹|土精|品蔘|孩兒參|海腴|血蔘|黃蔘|黃石,M,,뿌리(根),脾|肺|心,微溫,甘|微苦,,補氣藥,Araliaceae,37.5,g
FO00700293,인삼청진환,人蔘淸鎭丸,證治準繩,肝系內科學,909,,,,시호,柴胡,南柴胡|北柴胡|北胡|細柴胡|紫荊關柴胡|茈胡|才胡|地熏|津柴胡|川柴胡|鐵苗柴胡|秋柴胡|春柴胡|漢柴胡,M,,뿌리(根),肝|膽,微寒,苦,,發散風熱藥,Umbelliferae,37.5,g
FO00700293,인삼청진환,人蔘淸鎭丸,證治準繩,肝系內科學,909,,,,황금,黃芩,經芩|枯腸|空腸|芩|內虛|㹠尾芩|腐腸|北芩|西芩|鼠尾芩|細挺子黃芩|宿芩|印頭|子芩|條芩|條黃芩|酒芩|珠條芩|妒婦|片芩|皮黃芩|虹勝|黃笒|黃文|黃岑,M,,뿌리(根),肺|膽|胃|大腸|小腸,寒,苦,,淸熱燥濕藥,Labiatae,26.25,g
FO00700293,인삼청진환,人蔘淸鎭丸,證治準繩,肝系內科學,909,,,,반하,半夏,狗芋頭|老瓜蒜|老鴉眼|痰宮劈歷|大半夏|半下|白傍幾子|白羊眼半夏|小天南星|水玉|守田|示姑|羊眼|羊眼半夏|圓白半夏|地文|雉毛奴邑|雉毛邑|杏州半夏|和姑,M,,괴경(塊莖),脾|胃|肺,溫,辛,有毒,溫化寒痰藥,Araceae,26.25,g
FO00700293,인삼청진환,人蔘淸鎭丸,證治準繩,肝系內科學,909,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,炙,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,26.25,g
FO00700293,인삼청진환,人蔘淸鎭丸,證治準繩,肝系內科學,909,,,,맥문동,麥門冬,筧寸冬|京元|階前草根|大麥冬|冬兒沙里|麥冬|麥文|麥門|麥門東|綿麥冬|虋冬|門火冬|不死|不死藥|沙草秀根|蘇瓜丐|安神隊枝|野麥冬|餘粮|禹餘粮|正淸|寸冬|寸麥冬|雉骨木|杭瓜丐|杭寸|杭寸冬,M,,괴근(塊根),肺|胃|心,微寒,甘|微苦,,補陰藥,Liliaceae,11.25,g
FO00700293,인삼청진환,人蔘淸鎭丸,證治準繩,肝系內科學,909,,,,청대,靑黛,螺兒靑|螺子黛|藍靑|藍漆|螺靑|罗靑|藍露|藍靛|藍靑|吳藍|靛|靛沫|靛沫花|靛靑|靛花|淀花|쪽|淸代|青黛|靑藍|靑缸|靑缸粉|靑缸花|花靑,M,,경엽(莖葉),肝|肺|胃,寒,鹹,,淸熱解毒藥,Polyponaceae,11.25,g
FO00700293,인삼청진환,人蔘淸鎭丸,證治準繩,肝系內科學,909,,,,진피,陳皮,柑子皮|柑皮|苦枥皮|苦榴皮|苦樹皮|廣柑皮|廣橘皮|廣陳皮|廣皮|貴老|橘子皮|橘皮|芩皮|攀槻皮|白樳木皮|樊槻皮|蜡樹皮|細辛木皮|新會柑皮|新會皮|梣槻皮|樳木皮|梣皮|若理木皮|浙陳皮|陳柑皮|陳廣皮|陳橘皮|秦白皮|陣皮|川橘皮|紅皮|黃橘皮,M,,과피(果皮),脾|肺,溫,辛|苦,,理氣藥,Rutaceae,7.5,g
FO00700293,인삼청진환,人蔘淸鎭丸,證治準繩,肝系內科學,909,,,,오미자,五味子,遼五味子|菋|北味|北五味|北五味子|嗽神|五味|遼五味|六亭劑|荎藸|玄及|紅內藤|會及,M,,과실(果實),肺|心|腎,溫,酸|甘,,澁精縮尿止帶藥,Magnoliaceae,13,개
FO00700294,인진오령산,茵蔯五苓散,入門,肝系內科學,909,,,,인진호,茵蔯蒿,加外左只|家茵陳|馬先|綿茵陳|白蒿|石茵陳|細葉靑蒿|蓍蒿|安呂草|野蘭蒿|絨蒿|因塵|茵蔯|茵陳|䓰薼|茵陳草|因陳蒿|茵蔯蒿|茵陳蒿|臭蒿|婆婆蒿|猴子毛,M,,전초(全草),脾|胃|肝|膽,微寒,苦|辛,,利尿通淋藥,Compositae,37.5,g
FO00700294,인진오령산,茵蔯五苓散,入門,肝系內科學,909,,,,오령산,五苓散,,F,,,,,,,,,18.75,g
FO00700295,인진청간탕,茵蔯淸肝湯,,肝系內科學,909,,,,인진호,茵蔯蒿,加外左只|家茵陳|馬先|綿茵陳|白蒿|石茵陳|細葉靑蒿|蓍蒿|安呂草|野蘭蒿|絨蒿|因塵|茵蔯|茵陳|䓰薼|茵陳草|因陳蒿|茵蔯蒿|茵陳蒿|臭蒿|婆婆蒿|猴子毛,M,,전초(全草),脾|胃|肝|膽,微寒,苦|辛,,利尿通淋藥,Compositae,50,g
FO00700295,인진청간탕,茵蔯淸肝湯,,肝系內科學,909,,,,지유,地楡,苽菜|蕨苗參|豚楡系|馬連鞍薯|無名印|白地楡|酸赭|山棗參|山棗子|山紅棗|山紅棗根|澁地楡|鼠尾地楡|綫形地楡|水橄欖根|水檳榔|巖地芨|玉鼓|玉豉|玉札|王皷|紫地楡|赤地楡|棗兒紅|地揄|地榆|地榆|地揄根|酢棗|血箭草|紅地楡|花椒地楡|黃根子|黃爪香,M,,뿌리(根),肝|大腸,微寒,苦|酸|澀,,凉血止血藥,Rosaceae,15,g
FO00700295,인진청간탕,茵蔯淸肝湯,,肝系內科學,909,,,,백출,白朮,乞力伽|鷄腿朮|貢朮|廣朮|狗頭朮|金錢朮|大白朮|臺白朮|臺朮|冬白朮|冬朮|馬薊|木朮|苗朮|白大壽|峰貢朮|桴薊|糞朮|沙邑條根|削朮|山薑|山芥|山薊|山連|山精|象朮|雪白朮|野朮|楊桴|楊桴薊|楊抱|楊枹薊|吳白朮|吳朮|于潛白朮|于潛朮|芋朮|雲頭朮|蕓白朮|雲白朮|雲片白朮|浙朮|種朮|天薊|天生朮|天蘇|朮|台白朮|片白術|片白朮|片朮|抱薊|豊慶朮|杭朮|歙朮,M,,뿌리줄기(根莖),脾|胃,溫,苦|甘,,補氣藥,Compositae,12,g
FO00700295,인진청간탕,茵蔯淸肝湯,,肝系內科學,909,,,,복령,茯苓,更生|金翁|萬靈精|萬苓精|白茯|白伏苓|白服笭|白茯岺|白茯怜|白茯笭|白茯苓|白雲苓|伏菟|茯菟|伏靈|伏苓|服令|茯笭|茯蕶|伏兎|不死面|雪腴|松苓|松木薯|松薯|松腴|云苓|雲苓|子苓,M,,균핵(菌核)|적복령을 절편한 다음 백색부분(적복령을 절편한 다음 백색부분),心|心|肺|肺|脾|脾|腎|腎,平,甘|淡|甘|淡,,利水退腫藥,Polyporaceae,12,g
FO00700295,인진청간탕,茵蔯淸肝湯,,肝系內科學,909,,,,저령,猪苓,豭猪屎|結豬苓|導河椽|苓|木豬苓|茱苓|豕零|豕橐|猪|猪零|豬苓|猪屎苓|朱苓|地烏桃|豨苓,M,,균핵(菌核),腎|膀胱,平,甘|淡,,利水退腫藥,Polyporaceae,12,g
FO00700295,인진청간탕,茵蔯淸肝湯,,肝系內科學,909,,,,복분자,覆盆子,缺盆|茥|大麥莓|履盆子|覆盆|揷田藨|烏蔗子|烏藨子|藨子|畢楞伽,M,,과실(果實),腎|膀胱,溫,甘|酸,,澁精縮尿止帶藥,Rosaceae,12,g
